1000000	0.230000	24651661.580000	26164935	23450736
1500000	0.370000	38425711.780000	41147048	36447967
2000000	0.510000	52195402.030000	55241944	49926356
2500000	0.630000	66732445.650000	71140600	62754319
3000000	0.770000	80853664.520000	84990583	77239554
3500000	0.920000	95491332.440000	104547707	91673530
4000000	1.060000	110577379.370000	120904611	105843823
4500000	1.220000	125302299.080000	134305812	120574217
5000000	1.340000	140029283.720000	148915048	134629914
5500000	1.510000	154768136.910000	170135727	147845785
6000000	1.650000	169824213.180000	181530397	163159842
6500000	1.790000	185777275.650000	206715062	178048222
7000000	1.950000	200942787.670000	217819253	193169246
7500000	2.110000	216028756.050000	226404759	208162480
8000000	2.220000	231031613.570000	243775669	222207619
8500000	2.370000	247697820.030000	265289065	235743393
9000000	2.510000	262547361.830000	288328998	253493957
9500000	2.680000	278173745.300000	307073892	268141545
10000000	2.810000	294525681.480000	309188798	282520912
