2	0.000000	1.000000	1	1
3	0.000000	2.666884	3	2
4	0.000000	4.832721	6	4
5	0.000000	7.402121	10	6
6	0.000000	10.298763	15	8
7	0.000000	13.484488	21	10
8	0.000001	16.915247	28	13
9	0.000000	20.585299	36	16
10	0.000000	24.442050	45	19
11	0.000001	28.474741	55	22
12	0.000001	32.680227	66	25
13	0.000001	37.040407	76	28
14	0.000001	41.552242	85	31
15	0.000001	46.168292	97	34
16	0.000001	50.940446	106	38
17	0.000001	55.834041	118	42
18	0.000001	60.807640	129	46
19	0.000000	65.906221	142	50
20	0.000001	71.092692	149	54
21	0.000002	76.393090	160	58
22	0.000001	81.786321	171	62
23	0.000001	87.244890	197	66
24	0.000001	92.801553	189	70
25	0.000002	98.441371	200	74
