1	0.000000	0.000000	0	0
2	0.000000	1.000000	1	1
3	0.000000	2.666725	3	2
4	0.000000	4.833234	6	4
5	0.000000	7.399184	10	6
6	0.000000	10.299951	15	8
7	0.000000	13.487685	21	10
8	0.000000	16.918725	28	13
9	0.000000	20.574713	36	16
10	0.000001	24.438854	45	19
11	0.000000	28.472834	55	22
12	0.000000	32.681492	66	25
13	0.000001	37.049967	76	28
14	0.000001	41.546365	87	31
15	0.000001	46.177467	95	34
16	0.000001	50.943999	107	38
17	0.000000	55.825519	121	42
18	0.000001	60.807200	136	46
19	0.000001	65.916549	138	50
20	0.000001	71.106354	156	54
21	0.000001	76.385038	157	58
22	0.000001	81.763582	179	62
23	0.000001	87.259426	177	66
24	0.000002	92.814961	190	70
25	0.000002	98.398919	212	74
26	0.000002	104.116655	220	79
27	0.000002	109.922873	224	83
28	0.000002	115.770247	227	88
29	0.000002	121.707972	256	92
30	0.000002	127.705077	248	96
15	0.000000	46.176470	97	34
17	0.000000	55.814537	115	42
19	0.000001	65.912082	141	50
21	0.000001	76.394877	158	58
23	0.000001	87.251645	185	66
25	0.000001	98.437337	198	74
27	0.000000	109.934342	235	83
29	0.000001	121.707437	245	92
