10000	0.000000	120455.150000	120605	120266
15000	0.000000	189290.720000	189441	189170
20000	0.010000	260897.930000	261101	260657
25000	0.000000	334092.780000	334313	333904
30000	0.010000	408588.750000	408885	408302
35000	0.010000	484480.610000	484688	484175
40000	0.010000	561819.020000	562173	561601
45000	0.010000	639738.660000	640066	639366
50000	0.010000	718215.430000	718519	717822
55000	0.010000	797499.690000	797826	797155
60000	0.010000	877169.630000	877470	876928
65000	0.010000	957142.780000	957454	956778
70000	0.020000	1038954.010000	1039341	1038620
75000	0.020000	1121172.230000	1121553	1120777
80000	0.010000	1203607.320000	1204084	1203163
85000	0.020000	1286405.460000	1286775	1286008
90000	0.020000	1369472.980000	1370008	1369042
95000	0.020000	1452734.940000	1453150	1452167
100000	0.030000	1536403.430000	1536814	1535939

100000	0.020000	1536378.000000	1536833	1535908
150000	0.030000	2392341.250000	2392887	2391785
200000	0.050000	3272756.650000	3273340	3272225
250000	0.060000	4168639.620000	4169499	4167981
300000	0.070000	5084699.620000	5085548	5083984
350000	0.090000	6011776.680000	6012730	6010785
400000	0.100000	6945509.420000	6946801	6944291
450000	0.120000	7889267.690000	7890133	7888477
500000	0.120000	8837130.010000	8838100	8835918
550000	0.140000	9797611.500000	9798542	9796042
600000	0.160000	10769378.790000	10770378	10768023
650000	0.170000	11743829.370000	11744889	11742523
700000	0.180000	12723463.610000	12724868	12722066
750000	0.190000	13705405.940000	13706960	13704060
800000	0.210000	14691048.430000	14692631	14689306
850000	0.220000	15683998.390000	15685187	15682786
900000	0.240000	16678472.840000	16679603	16677135
950000	0.250000	17675535.540000	17677339	17674278
1000000	0.260000	18674322.790000	18675456	18672984

1000000	0.270000	18674277.040000	18675341	18673090
1500000	0.410000	28910756.410000	28912494	28908838
2000000	0.560000	39348609.260000	39350225	39346518
2500000	0.700000	50025666.130000	50027836	50023279
3000000	0.850000	60821318.630000	60823407	60818947
3500000	1.000000	71724450.340000	71726963	71721889
4000000	1.150000	82697319.580000	82699605	82694756
4500000	1.310000	93822132.640000	93825379	93818753
5000000	1.490000	105051107.050000	105054584	105047786
5500000	1.610000	116326537.630000	116329672	116322974
6000000	1.780000	127642909.830000	127647583	127639448
6500000	1.930000	139013516.740000	139018249	139010924
7000000	2.090000	150448979.920000	150452481	150446056
7500000	2.230000	161907421.500000	161912067	161903961
8000000	2.410000	173394580.330000	173399069	173389956
8500000	2.570000	184938481.380000	184941803	184934957
9000000	2.740000	196644045.090000	196650656	196639709
9500000	2.930000	208362043.850000	208367382	208357403
10000000	3.050000	220102126.420000	220106758	220096977
