1280	7.419429	2.744062
1312	3.756548	2.927313
1344	4.265953	3.169210
1376	4.409146	3.422997
1408	10.279614	3.703925
1440	5.317317	3.974159
1472	5.961776	4.268918
1504	6.274486	4.575312
1536	17.209270	4.963086
1280	7.271501	2.722020
1312	3.733420	2.928084
1344	4.307179	3.172931
1376	4.472508	3.429753
1408	10.284016	3.700608
1440	5.264704	3.974718
1472	6.000767	4.282402
1504	6.278758	4.562966
1536	17.282286	4.947859
1280	7.514884	2.724059
1312	3.690714	2.930948
1344	4.276832	3.169024
1376	4.462138	3.430957
1408	10.182154	3.721624
1440	5.303573	3.976311
1472	5.998451	4.267164
1504	6.308508	4.561732
1536	17.213339	4.941805
1280	7.453630	2.732633
1312	3.783832	2.921275
1344	4.280388	3.170066
1376	4.465773	3.422520
1408	10.199793	3.703423
1440	5.297253	3.971489
1472	5.971416	4.259395
1504	6.249503	4.553167
1536	17.550344	4.937393
1280	7.430110	2.706568
1312	3.678277	2.937459
1344	4.264274	3.185764
1376	4.403161	3.441402
1408	10.214425	3.706312
1440	5.336696	3.992999
1472	5.980755	4.269699
1504	6.266106	4.577158
1536	17.163397	4.955954
1280	7.364099	2.727585
1312	3.738016	2.952420
1344	4.256698	3.160245
1376	4.477060	3.420498
1408	10.224910	3.711421
1440	5.273220	3.968617
1472	5.967634	4.271153
1504	6.265390	4.567111
1536	17.237721	4.946575
1280	7.206649	2.719809
1312	3.728675	2.942931
1344	4.260407	3.187825
1376	4.470796	3.443645
1408	10.375062	3.708615
1440	5.316920	3.972210
1472	6.000906	4.253536
1504	6.259086	4.542519
1536	17.164831	4.934265
1280	7.559492	2.710263
1312	3.780721	2.934920
1344	4.301108	3.165937
1376	4.438302	3.425553
1408	10.317189	3.695288
1440	5.316070	3.963228
1472	5.944510	4.249216
1504	6.253734	4.570390
1536	17.269203	4.953528
1280	7.511225	2.722860
1312	3.750954	2.932467
1344	4.326210	3.177370
1376	4.445254	3.425058
1408	10.388280	3.717428
1440	5.297769	3.976148
1472	5.998615	4.262768
1504	6.266652	4.563290
1536	17.203782	4.943820
1280	7.243629	2.717538
1312	3.717771	2.932578
1344	4.356211	3.169427
1376	4.526360	3.439417
1408	10.226294	3.720389
1440	5.303077	3.971186
1472	5.977245	4.258837
1504	6.271479	4.558666
1536	17.223764	4.937464
1280	7.547567	2.697461
1312	3.708407	2.927859
1344	4.339385	3.190620
1376	4.484409	3.440589
1408	10.346581	3.709655
1440	5.311529	3.984158
1472	5.994541	4.268703
1504	6.263080	4.561820
1536	17.152244	4.939829
1280	7.506298	2.721513
1312	3.690426	2.943219
1344	4.329794	3.190803
1376	4.466233	3.429741
1408	10.455669	3.702757
1440	5.351761	3.973389
1472	6.007779	4.261914
1504	6.270346	4.557634
1536	17.358430	4.939686
1280	7.440428	2.708062
1312	3.721672	2.949275
1344	4.331500	3.172673
1376	4.557031	3.431834
1408	10.359509	3.703128
1440	5.305720	3.969034
1472	5.973008	4.268760
1504	6.267342	4.558895
1536	17.255562	4.944693
1280	7.381139	2.727015
1312	3.763422	2.922268
1344	4.300880	3.170443
1376	4.499825	3.431272
1408	10.324725	3.703156
1440	5.311702	3.970205
1472	5.974563	4.265700
1504	6.270740	4.567550
1536	17.215352	4.949716
1280	7.568125	2.726078
1312	3.743941	2.926975
1344	4.332566	3.169362
1376	4.476583	3.416739
1408	10.119478	3.703190
1440	5.316858	3.980645
1472	5.964322	4.269003
1504	6.248231	4.571078
1536	17.200393	4.942358
1280	7.376072	2.724727
1312	3.675897	2.925126
1344	4.305003	3.167056
1376	4.433471	3.419990
1408	10.220566	3.723595
1440	5.388380	3.970631
1472	5.975997	4.271981
1504	6.245341	4.561213
1536	17.174346	4.939635
1280	7.376928	2.714869
1312	3.676661	2.927683
1344	4.287477	3.168216
1376	4.462578	3.422016
1408	10.265579	3.698439
1440	5.304383	3.972076
1472	5.991973	4.262933
1504	6.266858	4.570443
1536	17.233095	4.934648
1280	7.654417	2.740880
1312	3.696399	2.941562
1344	4.340797	3.185798
1376	4.520937	3.418510
1408	10.374644	3.691636
1440	5.300465	3.966527
1472	5.969205	4.265289
1504	6.256583	4.561911
1536	17.188924	4.944625
1280	7.272222	2.712526
1312	3.719405	2.929175
1344	4.311506	3.171191
1376	4.475913	3.419135
1408	10.394422	3.704957
1440	5.298239	3.960312
1472	5.987206	4.248961
1504	6.251043	4.561161
1536	17.199833	4.934783
1280	7.381415	2.714528
1312	3.667881	2.929360
1344	4.305160	3.164963
1376	4.483608	3.421633
1408	10.448661	3.701313
1440	5.295998	3.965202
1472	5.985175	4.269911
1504	6.247643	4.556593
1536	17.220422	4.942730
