1	0.844925	1.186589	0.895171	0.867706
2	0.844925	1.093626	0.693959	0.520947
3	0.844925	11.571320	1.038466	0.521243
4	0.844925	14.281589	1.123986	0.822471
1	0.844925	1.113663	0.919342	0.876402
2	0.844925	0.864062	0.444918	0.442489
3	0.844925	13.216415	0.774817	0.531076
4	0.844925	15.097950	0.522870	0.451023
1	0.844925	1.096394	0.915523	0.921316
2	0.844925	0.903936	0.471887	0.489471
3	0.844925	12.262472	0.719645	0.468531
4	0.844925	13.507142	0.479602	0.446225
1	0.844925	1.064025	0.863771	0.862693
2	0.844925	0.840437	0.444186	0.451395
3	0.844925	11.836667	0.674850	0.445458
4	0.844925	13.867056	0.472477	0.468423
