10000	0.080000	24978382.930000	25386507	24627844
15000	0.170000	56264681.010000	56985640	55433718
20000	0.330000	100077486.280000	101134066	98568629
25000	0.510000	156190753.350000	157817129	154667893
30000	0.750000	224996071.140000	227966001	222492079
35000	1.030000	306347218.590000	309662587	303737593
40000	1.260000	400058869.730000	403949972	396832194
45000	1.620000	506246418.170000	510587240	501952449
50000	1.990000	624903993.590000	629220466	619247803
55000	2.380000	756059964.040000	761751127	750088216
60000	2.840000	899914596.040000	906547342	893775138
65000	3.330000	1056383294.020000	1064287613	1049425875
70000	3.870000	1224970823.040000	1232934458	1217932774
75000	4.450000	1405981588.210000	1416901727	1398069172
80000	5.030000	1599453299.050000	1609841653	1591450803
85000	5.690000	1806828169.040000	1814282186	1796089920
90000	7.330000	2025156637.350000	2033822700	2015514682
95000	7.110000	184467438698380608.000000	-2029380498	-2055330512
100000	7.880000	184467438942155424.000000	-1779428433	-1808841956


90000	6.720000	2024898109.670000	2036149149	2012032879
95000	7.620000	184467438698213568.000000	-2026672310	-2049915345
100000	8.350000	184467438942580160.000000	-1777244413	-1806541784

10000	0.090000	24996021.730000	25429208	24687903
15000	0.190000	56275071.770000	57087986	55414936
20000	0.360000	99968849.510000	101266101	98739101
25000	0.550000	156231952.460000	158440291	154948940
30000	0.790000	225014867.810000	227650769	223467701
35000	1.100000	306308111.390000	309161580	303611378
40000	1.370000	399699066.870000	402741822	395915027
45000	1.800000	506211220.250000	512241034	502187255
50000	2.120000	624895209.310000	630313748	620115145
55000	2.520000	756537765.130000	761629601	751346119
60000	2.990000	900122569.110000	908744202	895498430
65000	3.500000	1056090680.740000	1063113811	1048531396
70000	4.060000	1225303658.310000	1231721449	1219476269
75000	4.680000	1405557407.500000	1414359115	1395137201
80000	5.760000	1599932643.230000	1607896572	1592779538
85000	6.140000	1806108272.420000	1818090673	1798221235
90000	6.880000	2024730440.970000	2034650569	2014716956
95000	7.850000	184467438697469760.000000	-2026270825	-2050203987
100000	8.970000	184467438941673280.000000	-1782942892	-1810141409
