InsertSort - 1 000 000 perms

2	0.000000	1.000000	1	1
3	0.000000	2.666646	3	2
4	0.000000	4.916820	6	3
5	0.000000	7.715575	10	4
6	0.000001	11.049954	15	5
7	0.000000	14.903787	21	6
8	0.000000	19.281692	28	7
9	0.000000	24.170346	36	8
10	0.000000	29.576978	45	9
11	0.000001	35.485269	55	12
12	0.000000	41.899782	66	12
13	0.000000	48.824252	77	15
14	0.000001	56.252126	88	18
15	0.000000	64.188304	102	24
16	0.000000	72.608363	115	29
17	0.000000	81.553362	129	28
18	0.000001	90.984386	142	30
19	0.000001	100.945456	158	36
20	0.000001	111.412059	176	45

InsertSort - 10 000 000 perms

10	0.000000	29.571321	45	9
11	0.000000	35.479673	55	11
12	0.000000	41.898167	66	13
13	0.000000	48.820430	78	14
14	0.000000	56.244419	90	17
15	0.000000	64.184165	103	22
16	0.000000	72.618290	117	24
17	0.000000	81.561082	131	26
18	0.000001	91.006307	146	28
19	0.000001	100.956514	160	38
20	0.000001	111.398126	179	43


InsertSortInv - 1 000 000 perms

2	0.000000	1.000000	1	1
3	0.000000	2.667276	3	2
4	0.000000	4.915200	6	3
5	0.000000	7.718488	10	4
6	0.000000	11.049423	15	5
7	0.000000	14.903382	21	6
8	0.000001	19.277978	28	7
9	0.000000	24.170459	36	8
10	0.000001	29.565731	45	9
11	0.000000	35.476782	55	12
12	0.000001	41.894845	66	14
13	0.000000	48.826766	78	19
14	0.000000	56.246958	89	20
15	0.000001	64.196845	103	22
16	0.000001	72.611539	116	19
17	0.000001	81.576240	131	31
18	0.000001	91.005576	146	28
19	0.000001	100.934812	159	37
20	0.000001	111.385124	175	42

InsertSortInv - 10 000 000 perms

10	0.000000	29.570577	45	9
11	0.000000	35.479009	55	11
12	0.000000	41.899801	66	12
13	0.000000	48.819330	78	16
14	0.000000	56.248308	91	18
15	0.000000	64.180158	105	20
16	0.000000	72.617336	119	24
17	0.000000	81.560551	130	28
18	0.000001	91.004367	147	33
19	0.000001	100.950254	161	38
20	0.000001	111.404353	178	44

10	0.000010	29.546290	45	11
11	0.000010	35.484610	55	12
12	0.000010	41.902860	65	16
13	0.000010	48.842110	77	17
14	0.000010	56.262410	86	23
15	0.000000	64.254420	103	26
16	0.000000	72.545840	117	30
17	0.000010	81.539730	125	34
18	0.000000	91.003340	141	35
19	0.000010	100.976330	153	47
20	0.000010	111.387490	169	51
