1000	0.000000052050	10.099808	1000	1
1500	0.000000064284	13.270157	1500	1
2000	0.000000073536	16.090798	2000	1
2500	0.000000080240	18.213520	2500	1
3000	0.000000090190	21.163660	3000	1
3500	0.000000097294	23.204901	3500	1
4000	0.000000106285	25.708551	4000	1
4500	0.000000115163	28.407158	4500	1
5000	0.000000123125	30.427184	5000	1
5500	0.000000135514	33.819563	5500	1
6000	0.000000146901	37.553363	6000	1
6500	0.000000155184	40.154153	6500	1
7000	0.000000160299	42.246205	6999	1
7500	0.000000172637	46.157123	7500	1
8000	0.000000173559	46.545289	8000	1
8500	0.000000180946	49.092271	8500	1
9000	0.000000193066	53.164106	9000	1
9500	0.000000204375	56.923647	9500	1
10000	0.000000218461	61.402240	10000	1
