1000	0.000000	330.250000	964	1
1500	0.000000	701.534667	1499	1
2000	0.000000	638.463500	1965	1
2500	0.000000	448.098800	2482	1
3000	0.000000	1116.452000	2991	23
3500	0.000000	1416.126000	3440	1
4000	0.000250	2375.050750	3897	16
4500	0.000000	1133.378667	4491	1
5000	0.000000	1506.885400	4957	25
5500	0.000000	1394.864364	5480	1
6000	0.000000	2911.051167	5991	1
6500	0.000000	2494.790000	6461	1
7000	0.000000	2892.641000	6988	1
7500	0.000000	2877.915200	7486	1
8000	0.000000	1686.825000	7937	1
8500	0.000000	3115.567412	8407	95
9000	0.000000	3814.928778	8956	1
9500	0.000000	2682.060211	9488	1
10000	0.000000	5971.628900	9864	48
