1000	0.000000	52.142370	998	1
1500	0.000000	88.536100	1500	1
2000	0.000000	104.285990	1999	1
2500	0.000000	146.975020	2498	1
3000	0.000003	144.127060	2997	1
3500	0.000000	189.657874	3498	1
4000	0.000000	223.017742	3996	1
4500	0.000000	224.877296	4497	1
5000	0.000002	257.905578	4996	1
5500	0.000000	286.742531	5497	1
6000	0.000002	292.425958	5999	1
6500	0.000002	325.511852	6491	1
7000	0.000001	469.252784	6993	1
7500	0.000001	459.925999	7500	1
8000	0.000001	359.027914	7989	1
8500	0.000001	477.597759	8498	1
9000	0.000002	438.914647	8998	1
9500	0.000001	531.847755	9489	1
10000	0.000002	632.263127	9999	1
