200	0.000305595000	1577.065000	2049	1352
400	0.000497710000	3682.085000	4879	3256
600	0.000758595000	5935.540000	7155	5265
800	0.001039005000	8394.900000	10209	7512
1000	0.001351765000	10964.700000	12993	9829
1200	0.001759025000	13569.685000	15705	11993
1400	0.002140100000	16269.710000	19961	14802
1600	0.002420175000	19066.180000	22808	16938
1800	0.002714990000	21876.510000	26653	19517
2000	0.002950400000	24703.440000	28233	22521
2200	0.003298350000	27636.575000	33125	25086
2400	0.003673765000	30548.355000	36029	27690
2600	0.003939760000	33440.430000	39013	30034
2800	0.004639900000	36581.085000	43001	33307
3000	0.004613310000	39524.080000	48520	36304
3200	0.005463985000	42613.025000	52250	38902
3400	0.005580810000	45827.760000	54372	41205
3600	0.005952800000	48856.285000	56573	44581
3800	0.006200775000	51873.725000	61867	46879
4000	0.007018695000	55324.870000	62795	50123
200	0.000248140000	1561.405000	1936	1326
400	0.000480790000	3656.310000	4476	3200
600	0.000765750000	6004.540000	7283	5202
800	0.001046720000	8431.480000	10427	7386
1000	0.001344650000	11029.435000	13178	9760
1200	0.001635155000	13583.945000	17268	12181
1400	0.001947445000	16191.400000	19591	14627
1600	0.002275140000	19043.480000	22251	17069
1800	0.002610420000	21863.540000	26471	19599
2000	0.002902860000	24750.230000	28593	22156
2200	0.003291285000	27499.195000	33192	25155
2400	0.004084790000	30480.240000	35737	28072
2600	0.004448475000	33606.235000	37641	30480
2800	0.004360085000	36306.235000	41501	33217
3000	0.004596230000	39472.665000	46061	35721
3200	0.005025855000	42467.205000	50174	38907
3400	0.005359330000	45401.305000	52329	40975
3600	0.005738660000	48542.015000	57375	44504
3800	0.006015640000	51784.055000	57670	46340
4000	0.006407975000	55035.190000	63324	49251
