200	0.000024790000	1545.800000	1921	1326
400	0.000052445000	3650.655000	4689	3216
600	0.000079945000	6006.250000	7480	5273
800	0.000091720000	8486.995000	10885	7371
1000	0.000116245000	11017.170000	12958	9911
1200	0.000140500000	13664.890000	16592	12276
1400	0.000168310000	16336.055000	18974	14648
1600	0.000198165000	18941.755000	24019	17062
1800	0.000222200000	21756.070000	25596	19390
2000	0.000247840000	24711.740000	29681	22579
2200	0.000275235000	27784.930000	33330	25207
2400	0.000305080000	30811.710000	38031	27966
2600	0.000329200000	33456.435000	39942	30435
2800	0.000355430000	36615.635000	44957	33219
3000	0.000379690000	39543.735000	45854	35743
3200	0.000411065000	42378.240000	50643	38859
3400	0.000438390000	45901.355000	56217	41387
3600	0.000465180000	48514.715000	55291	44658
3800	0.000493250000	51847.540000	62485	47285
4000	0.000524520000	55145.685000	62577	49671
