400000	0.000832	0.001161	0.000598	0.003855
800000	0.001527	0.002301	0.005349	0.006460
1200000	0.002364	0.003459	0.000489	0.000780
1600000	0.003082	0.004577	0.001309	0.007577
2000000	0.003793	0.005686	0.002309	0.004399
400000	0.000787	0.001136	0.000949	0.003392
800000	0.001547	0.002300	0.002429	0.003274
1200000	0.002289	0.003430	0.000999	0.000696
1600000	0.003006	0.004558	0.001803	0.001937
2000000	0.003800	0.005678	0.006237	0.001097
400000	0.000743	0.001165	0.003146	0.000549
800000	0.001553	0.002243	0.000379	0.006973
1200000	0.002250	0.003409	0.003194	0.011401
1600000	0.003059	0.004601	0.002538	0.002554
2000000	0.003801	0.005675	0.004652	0.008875
400000	0.000787	0.001164	0.000859	0.008102
800000	0.001493	0.002247	0.004225	0.003433
1200000	0.002298	0.003426	0.002735	0.003587
1600000	0.003039	0.004544	0.002034	0.002202
2000000	0.003792	0.005664	0.002274	0.001096
400000	0.000742	0.001116	0.002723	0.001509
800000	0.001492	0.002240	0.000619	0.003266
1200000	0.002242	0.003418	0.011713	0.002881
1600000	0.003038	0.004545	0.000683	0.000954
2000000	0.003803	0.005669	0.001059	0.008417
400000	0.000786	0.001162	0.000945	0.008552
800000	0.001491	0.002319	0.001618	0.000951
1200000	0.002244	0.003417	0.000530	0.002057
1600000	0.003052	0.004573	0.010767	0.000980
2000000	0.003792	0.005670	0.003050	0.001099
400000	0.000743	0.001191	0.000357	0.001766
800000	0.001502	0.002313	0.000371	0.003210
1200000	0.002297	0.003422	0.000639	0.001283
1600000	0.003002	0.004547	0.000936	0.000896
2000000	0.003753	0.005745	0.003888	0.001115
400000	0.000747	0.001161	0.002633	0.003968
800000	0.001494	0.002285	0.003238	0.003266
1200000	0.002241	0.003451	0.002825	0.003697
1600000	0.003063	0.004589	0.005797	0.001745
2000000	0.003837	0.005742	0.002116	0.004070
400000	0.000768	0.001154	0.000824	0.002501
800000	0.001565	0.002287	0.001235	0.001150
1200000	0.002282	0.003409	0.000927	0.000691
1600000	0.002997	0.004531	0.000623	0.000944
2000000	0.003791	0.005705	0.006356	0.002285
400000	0.000787	0.001167	0.000230	0.004379
800000	0.001551	0.002366	0.002277	0.001768
1200000	0.002298	0.003408	0.000496	0.000747
1600000	0.003042	0.004533	0.003182	0.000907
2000000	0.003745	0.005717	0.000763	0.003098
400000	0.000783	0.001118	0.003092	0.003967
800000	0.001524	0.002327	0.003008	0.000599
1200000	0.002379	0.003554	0.000576	0.006107
1600000	0.003063	0.004588	0.000615	0.000947
2000000	0.003813	0.005664	0.002780	0.001167
400000	0.000741	0.001170	0.001007	0.002818
800000	0.001538	0.002278	0.003650	0.002835
1200000	0.002304	0.003417	0.001293	0.004006
1600000	0.003062	0.004540	0.005890	0.008009
2000000	0.003870	0.005837	0.000765	0.001151
400000	0.000743	0.001117	0.002805	0.006377
800000	0.001532	0.002321	0.003495	0.001048
1200000	0.002329	0.003496	0.002529	0.007221
1600000	0.003119	0.004662	0.001673	0.000996
2000000	0.003931	0.005827	0.000820	0.004716
400000	0.000789	0.001163	0.000955	0.007520
800000	0.001537	0.002330	0.000959	0.005472
1200000	0.002242	0.003502	0.002910	0.009014
1600000	0.003113	0.004671	0.000638	0.008671
2000000	0.003882	0.005666	0.001583	0.001139
400000	0.000742	0.001170	0.000258	0.005406
800000	0.001534	0.002281	0.004038	0.001305
1200000	0.002329	0.003421	0.002074	0.000693
1600000	0.003006	0.004551	0.005575	0.002304
2000000	0.003793	0.005679	0.005665	0.001157
