1024	0.003664	0.001477
2048	0.046335	0.005655
3072	0.129736	0.012815
4096	0.241779	0.023019
5120	0.391564	0.035784
6144	0.543269	0.051305
7168	0.726485	0.070083
8192	0.926473	0.091260
9216	1.117191	0.115577
10240	1.338749	0.142767
11264	1.550630	0.172457
12288	1.777082	0.205969
13312	2.049662	0.241568
14336	2.338533	0.279793
15360	2.628850	0.321284
16384	2.991598	0.368811
1024	0.003561	0.001424
2048	0.048422	0.005688
3072	0.128644	0.012783
4096	0.240263	0.023484
5120	0.385915	0.036284
6144	0.542272	0.051264
7168	0.722767	0.070129
8192	0.953639	0.091297
9216	1.117987	0.116323
10240	1.328117	0.146413
11264	1.548872	0.172836
12288	1.789058	0.209358
13312	2.043687	0.241109
14336	2.336188	0.279561
15360	2.634283	0.320246
16384	2.982938	0.367187
1024	0.003531	0.001424
2048	0.045969	0.005603
3072	0.129513	0.012969
4096	0.242343	0.023092
5120	0.380358	0.035903
6144	0.541863	0.052186
7168	0.723844	0.069740
8192	0.932584	0.091283
9216	1.116617	0.116396
10240	1.325446	0.141796
11264	1.548900	0.174145
12288	1.783819	0.207649
13312	2.049615	0.244756
14336	2.338757	0.281812
15360	2.645185	0.322832
16384	2.991457	0.368924
1024	0.003443	0.001389
2048	0.045456	0.005625
3072	0.132729	0.012994
4096	0.241887	0.022883
5120	0.386512	0.035609
6144	0.542070	0.051174
7168	0.723702	0.069920
8192	0.938434	0.091275
9216	1.118304	0.117690
10240	1.328245	0.144857
11264	1.555430	0.173412
12288	1.794287	0.204735
13312	2.051368	0.243055
14336	2.343662	0.279024
15360	2.635608	0.321846
16384	3.005456	0.366560
1024	0.003540	0.001375
2048	0.044818	0.005757
3072	0.130923	0.012905
4096	0.240518	0.023349
5120	0.381884	0.035821
6144	0.540245	0.051948
7168	0.725825	0.070520
8192	0.936988	0.091480
9216	1.120604	0.115586
10240	1.330603	0.145790
11264	1.551709	0.172358
12288	1.795903	0.208027
13312	2.051397	0.241159
14336	2.340603	0.280328
15360	2.635361	0.321754
16384	3.007997	0.365268
1024	0.003625	0.001346
2048	0.044711	0.005732
3072	0.132994	0.013191
4096	0.241511	0.022739
5120	0.381657	0.036020
6144	0.542291	0.051347
7168	0.725097	0.071085
8192	0.956051	0.091322
9216	1.118194	0.115205
10240	1.331285	0.142056
11264	1.550058	0.174427
12288	1.785120	0.207945
13312	2.051566	0.244897
14336	2.339770	0.279375
15360	2.644954	0.323404
16384	3.008984	0.366651
1024	0.003642	0.001333
2048	0.048969	0.005709
3072	0.131316	0.012846
4096	0.242701	0.022860
5120	0.384675	0.035591
6144	0.540872	0.051460
7168	0.723578	0.070280
8192	0.954351	0.091335
9216	1.122142	0.115202
10240	1.330361	0.143971
11264	1.555338	0.172741
12288	1.785416	0.206055
13312	2.057103	0.240935
14336	2.352421	0.279240
15360	2.634357	0.321572
16384	2.996651	0.373118
1024	0.003430	0.001336
2048	0.046181	0.005704
3072	0.130875	0.012846
4096	0.240268	0.022622
5120	0.383264	0.036531
6144	0.545980	0.052098
7168	0.725088	0.071382
8192	0.926477	0.091330
9216	1.119903	0.116321
10240	1.334005	0.142611
11264	1.554468	0.172824
12288	1.786677	0.205514
13312	2.053580	0.240185
14336	2.339653	0.281912
15360	2.639134	0.326543
16384	2.994905	0.367968
1024	0.003585	0.001349
2048	0.045663	0.005789
3072	0.131283	0.012850
4096	0.240848	0.022702
5120	0.382682	0.035600
6144	0.542576	0.052002
7168	0.727803	0.069891
8192	0.963857	0.091239
9216	1.119145	0.117889
10240	1.333252	0.143828
11264	1.554911	0.174559
12288	1.784764	0.207009
13312	2.054751	0.243396
14336	2.347084	0.279965
15360	2.647785	0.326225
16384	3.006440	0.364723
1024	0.003660	0.001351
2048	0.045799	0.005645
3072	0.130068	0.012736
4096	0.241941	0.022731
5120	0.386721	0.036348
6144	0.538909	0.051352
7168	0.723596	0.071159
8192	0.928339	0.091014
9216	1.117022	0.116170
10240	1.325328	0.144309
11264	1.549666	0.171598
12288	1.783205	0.203795
13312	2.048719	0.241236
14336	2.339578	0.282806
15360	2.625766	0.325432
16384	3.001897	0.365002
1024	0.003424	0.001348
2048	0.049015	0.005597
3072	0.130468	0.012656
4096	0.241934	0.022697
5120	0.387804	0.035695
6144	0.543767	0.052120
7168	0.720863	0.069487
8192	0.951786	0.091245
9216	1.118442	0.114825
10240	1.330498	0.142071
11264	1.549090	0.171294
12288	1.787982	0.203994
13312	2.043598	0.243942
14336	2.329326	0.283550
15360	2.622563	0.321058
16384	2.990622	0.370013
1024	0.003475	0.001333
2048	0.048194	0.005569
3072	0.130790	0.012790
4096	0.240591	0.022776
5120	0.380481	0.035551
